Date,Open,high,low,close,Adj Close,Volume
1993-03-24,44.8125,45.0625,44.59375,44.875,26.648321000000003,37200
1993-03-25,44.90625,45.25,44.84375,45.15625,26.815344,110100
1993-03-26,45.125,45.15625,44.875,44.90625,26.666868,101500
1993-03-29,44.9375,45.3125,44.9375,45.09375,26.778230999999998,87100
1993-03-30,45.15625,45.21875,45.09375,45.21875,26.852465000000002,56000
1993-03-31,45.34375,45.46875,45.1875,45.1875,26.833903999999997,111600
1993-04-01,45.25,45.25,44.9375,45.03125,26.741097999999997,129500
1993-04-02,44.65625,44.65625,44.09375,44.09375,26.184397,59400
1993-04-05,44.4375,44.4375,44.1875,44.3125,26.314287,172200
1993-04-06,44.40625,44.40625,44.0625,44.1875,26.240065,129700
1993-04-07,44.25,44.34375,44.15625,44.34375,26.332838,28000
1993-04-08,44.53125,44.53125,44.09375,44.28125,26.295741999999997,180800
1993-04-12,44.71875,44.9375,44.65625,44.90625,26.666868,348500
1993-04-13,44.875,45.15625,44.84375,45.0,26.722549,146100
1993-04-14,45.03125,45.0625,44.90625,44.9375,26.685432000000002,119600
1993-04-15,44.90625,45.03125,44.75,44.9375,26.685432000000002,148600
1993-04-16,44.96875,45.03125,44.875,44.9375,26.685432000000002,47900
1993-04-19,44.9375,45.0625,44.71875,44.75,26.574089,157000
1993-04-20,44.6875,44.75,44.25,44.53125,26.444198999999998,279500
1993-04-21,44.625,44.625,44.375,44.5,26.425627000000002,67900
1993-04-22,44.3125,44.6875,43.9375,43.9375,26.091601999999998,97700
1993-04-23,43.84375,43.96875,43.6875,43.75,25.980268,106000
1993-04-26,43.78125,43.9375,43.28125,43.40625,25.776127,62600
1993-04-27,43.34375,43.875,43.34375,43.875,26.054495000000003,156800
1993-04-28,43.8125,43.90625,43.71875,43.78125,25.998814000000003,85900
1993-04-29,43.875,43.96875,43.625,43.96875,26.110176,85000
1993-04-30,44.125,44.28125,44.03125,44.03125,26.147274,88500
1993-05-03,44.09375,44.3125,43.90625,44.3125,26.314287,80500
1993-05-04,44.40625,44.625,44.34375,44.46875,26.407076,149100
1993-05-05,44.46875,44.75,44.46875,44.59375,26.481309999999997,109000
1993-05-06,44.53125,44.5625,44.40625,44.4375,26.388527000000003,54700
1993-05-07,44.46875,44.46875,44.28125,44.34375,26.332838,68000
1993-05-10,44.40625,44.6875,44.40625,44.4375,26.388527000000003,113900
1993-05-11,44.4375,44.625,44.3125,44.625,26.499857000000002,42600
1993-05-12,44.4375,44.59375,44.4375,44.5625,26.462776,31000
1993-05-13,44.375,44.375,44.0,44.03125,26.147274,129100
1993-05-14,44.03125,44.15625,43.96875,44.0,26.128731,63500
1993-05-17,44.125,44.15625,43.9375,44.15625,26.221493,34000
1993-05-18,44.1875,44.21875,43.96875,44.125,26.20295,105200
1993-05-19,44.125,45.03125,43.84375,45.03125,26.741097999999997,50200
1993-05-20,45.03125,45.15625,44.9375,45.15625,26.815344,98200
1993-05-21,45.1875,45.25,44.71875,44.75,26.574089,221400
1993-05-24,44.84375,45.09375,44.84375,44.9375,26.685432000000002,30500
1993-05-25,45.125,45.125,45.03125,45.03125,26.741097999999997,191800
1993-05-26,45.15625,45.625,45.125,45.59375,27.075135999999997,102400
1993-05-27,45.65625,45.65625,45.375,45.4375,26.98237,53800
1993-05-28,45.40625,45.40625,45.0,45.21875,26.852465000000002,79100
1993-06-01,45.375,45.8125,45.3125,45.65625,27.112253000000003,28300
1993-06-02,45.53125,45.75,45.34375,45.59375,27.075135999999997,20300
1993-06-03,45.5,45.5,45.34375,45.4375,26.98237,21600
1993-06-04,45.3125,45.3125,45.09375,45.28125,26.889570000000003,32000
1993-06-07,45.375,45.375,45.125,45.125,26.796783,121400
1993-06-08,45.0,45.0,44.71875,44.71875,26.555525,104500
1993-06-09,44.875,45.0625,44.8125,44.875,26.648321000000003,43300
1993-06-10,44.84375,44.9375,44.75,44.90625,26.666868,17900
1993-06-11,45.0625,45.15625,44.90625,45.09375,26.778230999999998,647400
1993-06-14,45.15625,45.1875,45.03125,45.03125,26.741097999999997,64200
1993-06-15,45.09375,45.125,44.9375,44.9375,26.685432000000002,142400
1993-06-16,44.9375,45.03125,44.8125,45.03125,26.741097999999997,330900
1993-06-17,45.125,45.1875,45.03125,45.1875,26.833903999999997,37400
1993-06-18,44.84375,44.84375,44.5,44.5,26.612921000000004,58500
1993-06-21,44.625,44.625,44.53125,44.59375,26.668985,29300
1993-06-22,44.65625,44.65625,44.5625,44.625,26.687668,137500
1993-06-23,44.625,44.625,44.21875,44.21875,26.444702000000003,227600
1993-06-24,44.34375,44.8125,44.34375,44.8125,26.799805,243700
1993-06-25,44.78125,44.90625,44.75,44.78125,26.781124,44800
1993-06-28,45.0,45.28125,44.9375,45.28125,27.080153000000003,439900
1993-06-29,45.21875,45.21875,45.0,45.0625,26.94932,207500
1993-06-30,45.125,45.21875,45.0,45.0625,26.94932,437600
1993-07-01,45.125,45.125,44.875,44.9375,26.874563000000002,605700
1993-07-02,44.78125,44.8125,44.53125,44.6875,26.725044,285400
1993-07-06,44.625,44.75,44.15625,44.21875,26.444702000000003,246400
1993-07-07,44.1875,44.40625,44.1875,44.34375,26.519465999999998,343700
1993-07-08,44.375,44.9375,44.3125,44.84375,26.818506,248200
1993-07-09,44.84375,44.96875,44.75,44.96875,26.893253,378200
1993-07-12,44.90625,44.96875,44.84375,44.9375,26.874563000000002,373700
1993-07-13,44.96875,45.09375,44.65625,44.90625,26.855862,389600
1993-07-14,44.9375,45.1875,44.90625,45.0625,26.94932,617300
1993-07-15,45.03125,45.03125,44.78125,44.875,26.837183000000003,443800
1993-07-16,44.90625,44.9375,44.6875,44.75,26.762426,216400
1993-07-19,44.75,44.75,44.59375,44.71875,26.743731,188200
1993-07-20,44.6875,44.84375,44.46875,44.84375,26.818506,68500
1993-07-21,44.78125,44.8125,44.65625,44.8125,26.799805,142700
1993-07-22,44.75,44.8125,44.5,44.5,26.612921000000004,632400
1993-07-23,44.59375,44.71875,44.5625,44.71875,26.743731,286200
1993-07-26,44.84375,45.0625,44.84375,44.96875,26.893253,121300
1993-07-27,45.0,45.03125,44.78125,44.9375,26.874563000000002,92800
1993-07-28,44.84375,44.9375,44.78125,44.84375,26.818506,30800
1993-07-29,44.9375,45.21875,44.875,45.09375,26.968016,331000
1993-07-30,45.09375,45.09375,44.78125,44.84375,26.818506,75300
1993-08-02,44.90625,45.125,44.90625,44.96875,26.893253,41300
1993-08-03,45.0625,45.1875,44.84375,45.0,26.911935999999997,81600
1993-08-04,45.0,45.09375,44.875,45.0,26.911935999999997,434000
1993-08-05,45.0,45.0,44.84375,44.90625,26.855862,36800
1993-08-06,45.03125,45.0625,44.90625,44.96875,26.893253,402300
1993-08-09,45.09375,45.34375,45.0,45.21875,27.042776,828200
1993-08-10,45.1875,45.21875,45.125,45.1875,27.024071000000003,604900
1993-08-11,45.15625,45.3125,45.15625,45.1875,27.024071000000003,542200
1993-08-12,45.3125,45.3125,44.90625,45.0625,26.94932,303700
1993-08-13,45.09375,45.15625,45.09375,45.125,26.986691999999998,103500
1993-08-16,45.15625,45.5,45.15625,45.375,27.136208,241800
1993-08-17,45.34375,45.53125,45.34375,45.53125,27.229662,369300
1993-08-18,45.6875,45.875,45.65625,45.78125,27.379165999999998,414300
1993-08-19,45.8125,45.8125,45.71875,45.78125,27.379165999999998,28500
1993-08-20,45.6875,45.8125,45.65625,45.8125,27.397852,80700
1993-08-23,45.625,45.75,45.625,45.71875,27.341784999999998,15600
1993-08-24,45.71875,46.21875,45.71875,46.21875,27.640802,273400
1993-08-25,46.21875,46.4375,46.15625,46.25,27.6595,242300
1993-08-26,46.28125,46.53125,46.09375,46.28125,27.678185,120000
1993-08-27,46.15625,46.25,46.15625,46.25,27.6595,25700
1993-08-30,46.28125,46.5,46.28125,46.4375,27.771624,183500
1993-08-31,46.40625,46.5625,46.34375,46.5625,27.846386,66500
1993-09-01,46.40625,46.59375,46.40625,46.5,27.809015000000002,136500
1993-09-02,46.53125,46.59375,46.3125,46.34375,27.715557,472400
1993-09-03,46.3125,46.4375,46.25,46.375,27.734243,630500
1993-09-07,46.375,46.4375,46.0,46.0625,27.547365000000003,196400
1993-09-08,46.0625,46.0625,45.59375,45.90625,27.45393,269900
1993-09-09,45.71875,46.03125,45.71875,46.0,27.509990999999996,239200
1993-09-10,46.125,46.4375,46.0625,46.40625,27.752939,106500
1993-09-13,46.5625,46.5625,46.4375,46.4375,27.771624,66900
1993-09-14,46.3125,46.3125,46.09375,46.25,27.6595,184500
1993-09-15,46.0625,46.40625,45.90625,46.375,27.734243,101000
1993-09-16,46.3125,46.34375,46.15625,46.1875,27.622118,54300
1993-09-17,45.875,45.90625,45.75,45.8125,27.568563,200900
1993-09-20,45.875,45.96875,45.4375,45.4375,27.342894,57800
1993-09-21,45.5,45.5625,44.8125,45.28125,27.248869,318200
1993-09-22,45.4375,45.71875,45.375,45.65625,27.474524,439700
1993-09-23,45.78125,45.9375,45.71875,45.90625,27.624977,88500
1993-09-24,45.84375,45.875,45.71875,45.78125,27.549751,53500
1993-09-27,46.125,46.28125,46.125,46.28125,27.850649,274600
1993-09-28,46.3125,46.3125,46.15625,46.1875,27.794245,158300
1993-09-29,46.1875,46.3125,45.96875,46.03125,27.700196999999996,221000
1993-09-30,46.03125,46.125,45.84375,45.9375,27.643784000000004,99300
1993-10-01,45.875,46.21875,45.8125,46.15625,27.775412,22700
1993-10-04,46.21875,46.21875,46.09375,46.21875,27.813026,1038500
1993-10-05,46.3125,46.3125,46.0,46.15625,27.775412,436500
1993-10-06,46.1875,46.375,46.125,46.125,27.756621999999997,209200
1993-10-07,46.1875,46.1875,45.96875,46.0,27.681389000000003,59400
1993-10-08,46.125,46.15625,45.71875,46.0625,27.719009000000003,54400
1993-10-11,46.15625,46.25,46.15625,46.15625,27.775412,467100
1993-10-12,46.21875,46.25,46.1875,46.21875,27.813026,26200
1993-10-13,46.25,46.25,46.15625,46.21875,27.813026,139100
1993-10-14,46.40625,46.8125,46.28125,46.8125,28.170322,108100
1993-10-15,47.03125,47.15625,46.90625,47.0625,28.32077,1502500
1993-10-18,47.03125,47.03125,46.875,46.9375,28.245556,722400
1993-10-19,46.875,46.96875,46.59375,46.59375,28.038697999999997,880100
1993-10-20,46.75,46.75,46.5625,46.65625,28.076292,230400
1993-10-21,46.6875,46.6875,46.53125,46.59375,28.038697999999997,56200
1993-10-22,46.65625,46.84375,46.375,46.375,27.907049,390700
1993-10-25,46.40625,46.5625,46.28125,46.5,27.982283000000002,114500
1993-10-26,46.46875,46.5,46.3125,46.46875,27.963459000000004,186200
1993-10-27,46.40625,46.53125,46.40625,46.5,27.982283000000002,118400
1993-10-28,46.5625,46.96875,46.5625,46.84375,28.189131,129600
1993-10-29,46.8125,46.875,46.78125,46.84375,28.189131,80700
1993-11-01,46.78125,47.0,46.78125,46.96875,28.264351,36400
1993-11-02,46.90625,47.0,46.65625,46.9375,28.245556,262100
1993-11-03,46.90625,46.90625,46.125,46.34375,27.888253999999996,479100
1993-11-04,46.34375,46.34375,45.8125,45.84375,27.587359999999997,130400
1993-11-05,45.71875,46.0625,45.53125,46.0625,27.719009000000003,363200
1993-11-08,46.09375,46.25,45.96875,46.125,27.756621999999997,367600
1993-11-09,46.4375,46.46875,46.125,46.15625,27.775412,246900
1993-11-10,46.15625,46.5,46.03125,46.5,27.982283000000002,46500
1993-11-11,46.5,46.625,46.34375,46.375,27.907049,88900
1993-11-12,46.46875,46.75,46.4375,46.59375,28.038697999999997,108200
1993-11-15,46.6875,46.6875,46.4375,46.5625,28.019884,243300
1993-11-16,46.65625,46.8125,46.46875,46.78125,28.151533,492600
1993-11-17,46.8125,46.8125,46.40625,46.53125,28.001084999999996,39600
1993-11-18,46.46875,46.5625,46.28125,46.40625,27.925860999999998,240800
1993-11-19,46.25,46.375,46.21875,46.3125,27.86945,106000
1993-11-22,46.1875,46.21875,45.875,46.03125,27.700196999999996,165300
1993-11-23,46.28125,46.3125,46.03125,46.28125,27.850649,89700
1993-11-24,46.40625,46.5,46.34375,46.46875,27.963459000000004,77200
1993-11-26,46.59375,46.59375,46.46875,46.5,27.982283000000002,1019800
1993-11-29,46.625,46.71875,46.3125,46.3125,27.86945,517500
1993-11-30,46.28125,46.5625,46.25,46.34375,27.888253999999996,230000
1993-12-01,46.59375,46.625,46.40625,46.40625,27.925860999999998,379200
1993-12-02,46.5,46.5625,46.40625,46.53125,28.001084999999996,352000
1993-12-03,46.5,46.71875,46.5,46.71875,28.113915999999996,306000
1993-12-06,46.78125,46.9375,46.78125,46.875,28.207926,99500
1993-12-07,46.875,46.90625,46.78125,46.84375,28.189131,88800
1993-12-08,46.84375,46.84375,46.78125,46.84375,28.189131,146700
1993-12-09,46.84375,46.90625,46.625,46.6875,28.095106,416500
1993-12-10,46.71875,46.71875,46.5,46.59375,28.038697999999997,412900
1993-12-13,46.59375,46.875,46.53125,46.875,28.207926,273200
1993-12-14,46.90625,46.90625,46.53125,46.53125,28.001084999999996,41900
1993-12-15,46.59375,46.625,46.46875,46.46875,27.963459000000004,82600
1993-12-16,46.65625,46.65625,46.5625,46.625,28.057508000000002,78200
1993-12-17,46.40625,46.59375,46.375,46.5625,28.211687,104700
1993-12-20,46.53125,46.65625,46.5,46.625,28.249559,68800
1993-12-21,46.5625,46.5625,46.40625,46.46875,28.154894,205700
1993-12-22,46.59375,46.8125,46.5,46.78125,28.344241999999998,410300
1993-12-23,46.75,46.84375,46.6875,46.75,28.325314000000002,533800
1993-12-27,46.75,47.0,46.75,47.0,28.476779999999998,447100
1993-12-28,46.96875,47.125,46.9375,47.09375,28.533571000000002,880600
1993-12-29,47.125,47.15625,47.0,47.03125,28.495695,266700
1993-12-30,47.0,47.0,46.75,46.84375,28.382122,219900
1993-12-31,46.9375,47.0,46.5625,46.59375,28.230628999999997,312900
1994-01-03,46.59375,46.65625,46.40625,46.46875,28.154894,960900
1994-01-04,46.53125,46.65625,46.46875,46.65625,28.268501,164300
1994-01-05,46.71875,46.78125,46.53125,46.75,28.325314000000002,710900
1994-01-06,46.8125,46.84375,46.6875,46.75,28.325314000000002,201000
1994-01-07,46.84375,47.0625,46.71875,47.03125,28.495695,775500
1994-01-10,47.09375,47.59375,46.96875,47.59375,28.836512,593700
1994-01-11,47.5625,47.5625,47.34375,47.5,28.779718,295200
1994-01-12,47.53125,47.53125,47.1875,47.34375,28.685057,158400
1994-01-13,47.21875,47.3125,47.15625,47.21875,28.609323999999997,244300
1994-01-14,47.375,47.5,47.375,47.40625,28.722918,137200
1994-01-17,47.40625,47.46875,47.3125,47.40625,28.722918,17700
1994-01-18,47.46875,47.53125,47.375,47.46875,28.760786,166400
1994-01-19,47.40625,47.46875,47.25,47.34375,28.685057,200800
1994-01-20,47.40625,47.5,47.375,47.46875,28.760786,281100
1994-01-21,47.53125,47.53125,47.34375,47.375,28.703978999999997,85600
1994-01-24,47.34375,47.5625,47.1875,47.1875,28.590382,373800
1994-01-25,47.21875,47.25,47.09375,47.1875,28.590382,310400
1994-01-26,47.1875,47.34375,47.125,47.3125,28.666113,145100
1994-01-27,47.40625,47.8125,47.34375,47.75,28.931181,344500
1994-01-28,47.9375,48.03125,47.875,47.875,29.006909999999998,356500
1994-01-31,48.0625,48.3125,48.0,48.21875,29.215202,313800
1994-02-01,48.15625,48.15625,47.90625,47.96875,29.063734000000004,303600
1994-02-02,48.125,48.28125,48.09375,48.28125,29.253065000000003,307600
1994-02-03,48.1875,48.1875,47.90625,48.0625,29.120534999999997,466100
1994-02-04,48.0625,48.125,46.96875,46.96875,28.457838,1403200
1994-02-07,46.84375,47.3125,46.84375,47.1875,28.590382,516400
1994-02-08,47.28125,47.28125,47.03125,47.21875,28.609323999999997,188200
1994-02-09,47.25,47.4375,47.1875,47.40625,28.722918,144600
1994-02-10,47.375,47.40625,47.0,47.0,28.476779999999998,883900
1994-02-11,47.03125,47.28125,46.8125,47.15625,28.571451,519400
1994-02-14,47.0625,47.375,47.0,47.21875,28.609323999999997,2742100
1994-02-15,47.3125,47.5,47.25,47.46875,28.760786,374700
1994-02-16,47.53125,47.53125,47.34375,47.4375,28.741858,287600
1994-02-17,47.65625,47.6875,47.03125,47.15625,28.571451,342400
1994-02-18,47.1875,47.21875,46.75,46.875,28.401052000000004,313300
1994-02-22,47.0,47.34375,47.0,47.34375,28.685057,154500
1994-02-23,47.40625,47.4375,47.0625,47.21875,28.609323999999997,391700
1994-02-24,47.0625,47.0625,46.5625,46.59375,28.230628999999997,770800
1994-02-25,46.65625,46.8125,46.5625,46.8125,28.363159000000003,531300
1994-02-28,46.9375,47.0625,46.8125,46.8125,28.363159000000003,333000
1994-03-01,46.8125,46.90625,46.375,46.625,28.249559,423600
1994-03-02,46.03125,46.6875,45.90625,46.6875,28.287434,581500
1994-03-03,46.625,46.625,46.4375,46.5625,28.211687,223200
1994-03-04,46.5625,46.8125,46.40625,46.6875,28.287434,595800
1994-03-07,46.84375,47.0,46.84375,46.9375,28.438909999999996,539800
1994-03-08,46.96875,46.96875,46.6875,46.75,28.325314000000002,880300
1994-03-09,46.8125,47.0,46.59375,46.96875,28.457838,2500100
1994-03-10,46.9375,46.9375,46.4375,46.59375,28.230628999999997,207400
1994-03-11,46.65625,46.90625,46.40625,46.84375,28.382122,576600
1994-03-14,47.03125,47.03125,46.84375,46.90625,28.419983000000002,345900
1994-03-15,47.0,47.09375,46.84375,46.875,28.401052000000004,748600
1994-03-16,46.9375,47.25,46.78125,47.25,28.628239,455500
1994-03-17,47.09375,47.3125,47.09375,47.25,28.628239,133000
1994-03-18,46.75,47.03125,46.71875,46.96875,28.621986,365500
1994-03-21,46.8125,46.9375,46.71875,46.84375,28.545834999999997,324800
1994-03-22,46.84375,47.0625,46.75,46.96875,28.621986,435700
1994-03-23,46.9375,47.0625,46.90625,46.9375,28.602961999999998,698500
1994-03-24,46.75,46.84375,46.15625,46.375,28.260181,1200500
1994-03-25,46.40625,46.53125,45.9375,45.9375,27.993578000000003,100900
1994-03-28,46.0,46.0625,45.59375,46.0,28.031655999999998,1117200
1994-03-29,46.0,46.03125,45.09375,45.09375,27.479406,338400
1994-03-30,45.125,45.25,44.46875,44.46875,27.098526,1123900
1994-03-31,44.46875,44.6875,43.53125,44.59375,27.174713,788800
1994-04-04,43.34375,44.03125,43.34375,43.90625,26.755754,2627300
1994-04-05,44.34375,44.8125,44.34375,44.8125,27.308009999999996,1179000
1994-04-06,44.875,44.90625,44.5,44.8125,27.308009999999996,516500
1994-04-07,44.78125,45.125,44.53125,45.03125,27.441313,666100
1994-04-08,44.9375,44.9375,44.46875,44.6875,27.231846,242400
1994-04-11,44.8125,45.0625,44.703125,44.875,27.346103999999997,203300
1994-04-12,44.921875,45.0,44.71875,44.8125,27.308009999999996,1409200
1994-04-13,44.796875,44.90625,44.25,44.578125,27.165190000000003,364100
1994-04-14,44.5,44.828125,44.40625,44.59375,27.174713,419900
1994-04-15,44.578125,44.78125,44.515625,44.59375,27.174713,387300
1994-04-18,44.640625,44.765625,44.15625,44.296875,26.993796999999997,369100
1994-04-19,44.25,44.53125,43.984375,44.359375,27.031874,472200
1994-04-20,44.40625,44.515625,44.078125,44.3125,27.003313000000002,508000
1994-04-21,44.5,44.96875,44.34375,44.90625,27.365145000000002,200300
1994-04-22,45.015625,45.046875,44.734375,44.859375,27.336578000000003,301800
1994-04-25,44.84375,45.359375,44.84375,45.328125,27.622231,394600
1994-04-26,45.265625,45.34375,45.1875,45.28125,27.593662,399000
1994-04-28,45.1875,45.25,44.8125,44.953125,27.393707,287000
1994-04-29,44.875,45.15625,44.8125,45.09375,27.479406,481900
1994-05-02,45.09375,45.71875,44.9375,45.375,27.650784,275000
1994-05-03,45.390625,45.40625,45.0625,45.328125,27.622231,183400
1994-05-04,45.421875,45.421875,45.078125,45.25,27.574606,401900
1994-05-05,45.296875,45.375,45.1875,45.1875,27.536516,659800
1994-05-06,44.96875,44.96875,44.59375,44.75,27.269938,216300
1994-05-09,44.625,44.75,44.28125,44.359375,27.031874,499300
1994-05-10,44.578125,44.84375,44.546875,44.703125,27.241366999999997,583400
1994-05-11,44.65625,44.71875,44.171875,44.296875,26.993796999999997,210600
1994-05-12,44.578125,44.625,44.40625,44.515625,27.127113,305200
1994-05-13,44.640625,44.640625,44.296875,44.515625,27.127113,321300
1994-05-16,44.609375,44.75,44.515625,44.53125,27.136629,450400
1994-05-17,44.5625,45.1875,44.5,45.1875,27.536516,470200
1994-05-18,45.21875,45.6875,45.015625,45.515625,27.736494,824800
1994-05-19,45.421875,45.859375,45.421875,45.734375,27.869804,531000
1994-05-20,45.65625,45.6875,45.5,45.5625,27.765038,370400
1994-05-23,45.515625,45.53125,45.34375,45.484375,27.717449,262700
1994-05-24,45.609375,45.84375,45.609375,45.671875,27.831707,549600
1994-05-25,45.5,45.828125,45.34375,45.796875,27.907869,738200
1994-05-26,45.78125,45.9375,45.734375,45.828125,27.926916,369600
1994-05-27,45.75,45.875,45.671875,45.875,27.955484000000002,162000
1994-05-31,45.734375,45.90625,45.65625,45.8125,27.917406,160000
1994-06-01,45.703125,46.015625,45.5625,46.015625,28.041168,200500
1994-06-02,46.046875,46.046875,45.890625,45.96875,28.012619,55100
1994-06-03,46.0,46.390625,45.859375,46.234375,28.174465,550400
1994-06-06,46.328125,46.46875,46.1875,46.21875,28.164948,99300
1994-06-07,46.140625,46.21875,46.03125,46.15625,28.126873,120600
1994-06-08,46.265625,46.265625,45.78125,45.78125,27.898348,131900
1994-06-09,45.984375,46.03125,45.890625,46.03125,28.050694,80500
1994-06-10,46.078125,46.203125,46.078125,46.109375,28.098305,83100
1994-06-13,46.046875,46.1875,46.03125,46.171875,28.136389,109700
1994-06-14,46.3125,46.546875,46.3125,46.53125,28.355392,161000
1994-06-15,46.546875,46.5625,46.3125,46.34375,28.241128999999997,142800
1994-06-16,46.34375,46.46875,46.296875,46.4375,28.298256,44000
1994-06-17,46.15625,46.203125,45.8125,45.875,28.140311999999998,403800
1994-06-20,45.546875,45.625,45.4375,45.484375,27.900692,137400
1994-06-21,45.453125,45.453125,44.90625,45.09375,27.661078999999997,139200
1994-06-22,45.21875,45.421875,45.171875,45.265625,27.766503999999998,279900
1994-06-23,45.34375,45.40625,44.9375,45.0,27.603563,922500
1994-06-24,44.78125,44.78125,44.0,44.0625,27.028494,353800
1994-06-27,44.234375,44.828125,44.015625,44.828125,27.498152,371200
1994-06-28,44.84375,44.84375,44.25,44.609375,27.363955999999998,5382300
1994-06-29,44.671875,45.015625,44.625,44.75,27.450226,311800
1994-06-30,44.828125,44.84375,44.3125,44.46875,27.277689000000002,271900
1994-07-01,44.6875,44.6875,44.375,44.5625,27.335196999999997,406900
1994-07-05,44.65625,44.859375,44.515625,44.796875,27.478968,112000
1994-07-06,44.625,44.8125,44.46875,44.734375,27.440634000000003,174800
1994-07-07,44.734375,44.921875,44.6875,44.921875,27.555661999999998,66700
1994-07-08,44.640625,44.984375,44.625,44.90625,27.546067999999998,148400
1994-07-11,44.9375,45.015625,44.53125,44.75,27.450226,124000
1994-07-12,44.765625,44.828125,44.515625,44.8125,27.488546000000003,257300
1994-07-13,44.828125,45.03125,44.828125,44.890625,27.536493,532700
1994-07-14,45.109375,45.46875,45.078125,45.375,27.833596999999997,494200
1994-07-15,45.34375,45.484375,45.328125,45.390625,27.843190999999997,49100
1994-07-18,45.390625,45.578125,45.390625,45.46875,27.891111,72300
1994-07-19,45.546875,45.5625,45.375,45.375,27.833596999999997,609500
1994-07-20,45.40625,45.40625,45.0625,45.171875,27.709,185300
1994-07-21,45.171875,45.296875,45.078125,45.265625,27.766503999999998,86300
1994-07-22,45.375,45.40625,45.25,45.34375,27.814432,151600
1994-07-25,45.359375,45.453125,45.3125,45.40625,27.852777000000003,120900
1994-07-26,45.390625,45.421875,45.3125,45.359375,27.824018,489600
1994-07-27,45.359375,45.359375,45.171875,45.359375,27.824018,83200
1994-07-28,45.359375,45.578125,45.359375,45.453125,27.881527000000002,828200
1994-07-29,45.765625,46.046875,45.75,45.90625,28.159481,459100
1994-08-01,45.9375,46.15625,45.890625,46.125,28.293654999999998,486300
1994-08-02,46.28125,46.375,46.03125,46.1875,28.332005,505500
1994-08-03,46.171875,46.234375,46.09375,46.203125,28.341596999999997,144100
1994-08-04,46.171875,46.21875,45.921875,45.9375,28.178658000000002,231700
1994-08-05,45.703125,45.84375,45.65625,45.78125,28.082794,138400
1994-08-08,45.828125,45.9375,45.78125,45.890625,28.149908,328600
1994-08-09,45.71875,45.96875,45.71875,45.96875,28.197819,105900
1994-08-10,46.0,46.1875,45.9375,46.140625,28.303234000000003,840300
1994-08-11,46.03125,46.234375,45.734375,45.96875,28.197819,876200
1994-08-12,46.046875,46.34375,46.046875,46.328125,28.418255,184100
1994-08-15,46.375,46.484375,46.3125,46.3125,28.408684,325900
1994-08-16,46.34375,46.6875,46.15625,46.640625,28.609941,1089500
1994-08-17,46.703125,46.734375,46.578125,46.609375,28.590775,133700
1994-08-18,46.453125,46.5625,46.40625,46.453125,28.494925,620000
